223,1.5147e-06,0.41174,0,0.15909,61,0.0049951
226,1.9011e-05,-0.36958,0,0.71795,332,-0.0015165
228,7.1876e-07,0.42314,0,0.88379,408,0.00047171
231,6.0002e-08,0.45835,0,0.3677,154,0.0039326
239,1.9092e-10,0.52725,0,0.38941,165,0.0029903
243,8.741e-05,0.341,0,0.55068,240,-0.0022912
250,1.1479e-05,0.37847,0,0.97753,456,-9.7143e-05
252,5.3754e-07,0.42747,0,0.37919,159,0.0034049
256,1.952e-05,0.36911,0,0.79935,369,0.0010075
260,1.9694e-12,0.5728,0,0.52848,232,0.0026643
264,7.1118e-07,0.4233,0,0.18644,70,0.0048181
265,1.2759e-08,0.47845,0,0.44138,183,0.0030324
268,0.00025519,-0.31913,0,0.22414,88,-0.005145
283,1.8446e-08,0.47378,0,0.30449,133,0.0039793
285,6.4651e-06,-0.38827,0,0.23826,97,-0.0054677
287,4.1553e-10,-0.51878,0,0.76014,345,-0.0013863
291,2.5549e-06,0.40349,0,0.99696,461,1.9529e-05
293,8.2011e-06,0.38425,0,0.21,82,0.0054579
299,1.7743e-05,-0.37081,0,0.63551,279,-0.0018262
302,7.5834e-07,-0.42233,0,0.2268,91,-0.00461
303,7.0719e-05,0.34514,0,0.50345,220,0.0027422
305,3.8073e-08,-0.46439,0,0.45205,190,-0.0032017
321,2.0675e-07,-0.4413,0,0.49164,209,-0.0031312
326,0.00015886,-0.32901,0,0.57003,249,-0.0021127
331,1.4589e-09,-0.50459,0,0.77163,352,-0.0013621
333,3.1962e-05,-0.36015,0,0.64286,283,-0.0017639
337,1.5526e-07,-0.44533,1,0.016502,7,-0.010246
340,1.7125e-10,0.52842,0,0.9,419,0.00046048
342,5.4156e-06,0.39123,0,0.38176,163,0.0034198
344,3.314e-08,0.46621,0,0.13,49,0.0055563
345,3.0117e-17,0.66038,0,0.20962,81,0.0053403
346,3.4976e-06,0.39843,0,0.67869,306,0.0020821
354,6.4902e-16,0.63875,0,0.37589,158,0.0035966
355,5.9512e-15,0.62201,0,0.28135,121,0.0046053
356,5.7322e-06,0.39029,0,0.65902,293,-0.0019471
363,1.9688e-15,0.63049,0,0.34505,150,0.0039599
364,4.1801e-10,0.51872,0,0.61672,269,0.0024184
368,6.2484e-07,0.42523,0,0.35587,153,0.0036569
369,0.00036626,0.31137,0,0.063492,24,0.0075144
371,1.3835e-13,0.59637,0,0.0347,15,0.0080674
378,0.00013185,-0.3328,0,0.85759,400,0.0009028
383,8.1391e-10,0.51127,0,0.13103,50,0.0054321
387,3.9223e-06,-0.39656,0,0.74834,341,-0.0012747
388,1.8423e-05,-0.37014,0,0.70091,323,-0.0012733
389,8.3213e-10,-0.51102,0,0.64483,284,-0.0019797
396,8.1461e-15,0.61955,0,0.046205,20,0.0085009
399,1.3519e-05,-0.37561,0,0.44551,186,-0.0033437
402,5.7712e-05,0.34905,0,0.042345,18,0.0075895
404,1.7027e-08,0.4748,0,0.076389,30,0.0075815
406,8.5305e-14,0.60046,0,0.68493,312,0.001692
412,1.0774e-13,0.59849,0,0.068182,26,0.0082457
413,1.1129e-09,0.50771,0,0.13311,51,0.0054368
415,3.1808e-12,0.56834,0,0.3244,142,0.004062
424,1.8804e-11,-0.55119,0,0.11824,45,-0.0062023
427,4.8272e-08,-0.46125,0,0.17438,69,-0.0052145
430,8.2407e-06,-0.38416,0,0.26531,111,-0.0052263
441,8.7485e-06,-0.38314,0,0.73913,339,-0.0012304
442,3.2551e-05,-0.35981,0,0.44333,184,-0.0028178
445,2.5819e-05,0.36406,1,0.013889,6,0.0098842
449,4.831e-06,-0.39313,0,0.55806,241,-0.0026256
452,4.5005e-08,0.46218,0,0.56333,245,0.0024255
453,1.9194e-12,0.57304,0,0.61794,271,0.0018648
464,0.00035197,-0.31224,0,0.96166,447,0.00017118
465,0.00014464,-0.33092,0,0.69118,315,-0.0015539
467,2.4447e-09,0.49857,0,0.15142,56,0.0057364
468,2.6435e-10,0.52374,0,0.32014,139,0.003554
476,1.3042e-15,0.63359,0,0.3913,166,0.0037589
483,7.8887e-05,-0.34301,0,0.80189,371,-0.00089269
486,3.1991e-08,0.46667,0,0.16875,64,0.0054948
490,8.8545e-05,-0.34075,0,0.30065,130,-0.0041994
496,2.4183e-05,0.36525,0,0.18927,72,0.0049595
499,2.8274e-14,0.6096,0,0.24911,100,0.0046693
506,3.1132e-12,-0.56854,0,0.48958,208,-0.002777
508,2.1107e-05,-0.36771,0,0.26936,115,-0.0043618
509,0.00013716,-0.332,0,0.91246,427,-0.00052328
510,9.6332e-06,0.38149,0,0.76299,347,0.0012246
513,6.293e-11,0.53895,0,0.7614,346,0.0010933
514,6.0521e-07,0.42571,0,0.82639,386,0.00083685
520,0.00012498,-0.33388,0,0.098976,40,-0.0063863
521,0.00013915,0.33171,0,0.69805,319,0.0016283
524,3.0494e-14,0.60898,0,0.31271,135,0.0043706
526,6.4802e-07,-0.42469,0,0.56122,244,-0.0020744
529,3.1744e-06,-0.4,0,0.67657,303,-0.0014212
531,8.3374e-11,-0.53603,0,0.27184,116,-0.0040745
532,0.00013801,0.33188,0,0.53898,238,0.0030836
534,1.1674e-10,0.53249,0,0.040134,16,0.007438
535,1.1591e-15,0.63447,0,0.15548,57,0.0061159
538,0.00035752,-0.3119,0,0.57576,252,-0.0018625
541,5.1437e-09,0.48967,1,0.013333,5,0.0098109
542,2.5504e-06,0.40352,0,0.9699,453,-0.00015359
547,5.4649e-07,0.42722,0,0.076389,31,0.0075278
551,3.6117e-08,-0.46508,0,0.42617,175,-0.0031797
555,6.3474e-07,-0.425,0,0.38869,164,-0.0028363
556,9.5247e-05,0.33931,0,0.67771,304,0.0013864
561,2.4072e-06,0.40444,0,0.89619,416,-0.00041573
562,9.5597e-09,0.48206,0,0.82143,383,-0.00088297
564,9.1317e-07,-0.41952,0,0.47039,196,-0.0030438
566,5.6993e-06,-0.39038,0,0.24585,99,-0.004494
567,5.5064e-10,-0.51566,0,0.70418,325,-0.0016882
569,4.589e-05,0.35341,0,0.28333,122,-0.0045025
571,4.5447e-07,0.42994,0,0.91409,429,-0.00036503
573,0.00011422,-0.33569,0,0.57419,250,0.0019048
577,1.8494e-06,0.40862,0,0.59609,262,0.0019078
587,2.136e-08,-0.4719,0,0.48197,203,-0.0029876
591,8.3359e-05,0.34193,0,0.40199,170,0.0033964
593,3.3038e-06,-0.39935,0,0.44404,185,-0.0031965
597,5.6344e-09,0.48856,0,0.6955,318,0.0017249
599,0.00033527,-0.31329,0,0.090909,38,-0.0065205
612,3.7383e-15,0.62561,0,0.22468,89,0.0048347
613,5.9132e-09,0.48797,0,0.60211,265,0.0021173
614,2.699e-07,0.43751,0,0.22034,85,0.004814
616,4.2532e-07,-0.43092,0,0.8,370,-0.0012708
617,4.6974e-07,-0.42946,0,0.23649,94,-0.0048386
618,5.0457e-08,-0.46066,0,0.66667,296,-0.0015681
619,1.7735e-07,-0.44347,0,0.64194,282,-0.0019136
620,0.00034195,-0.31286,0,0.66772,297,-0.00146
621,2.4937e-15,0.6287,0,0.25157,102,0.0049078
622,8.4729e-12,0.55901,0,0.49511,212,0.0027003
625,3.989e-06,-0.39628,0,0.50185,219,-0.0028201
626,7.7451e-05,0.34337,0,0.20388,78,0.0053681
628,2.4069e-08,0.47037,0,0.29897,128,0.0038176
630,3.7895e-08,0.46445,0,0.053512,22,0.0083474
634,0.00015448,0.32958,0,0.76451,348,-0.0010137
637,7.0694e-12,0.56075,0,0.029316,13,0.0091949
638,3.1809e-05,0.36024,0,0.77709,358,0.0012699
640,0.00010136,-0.33807,0,0.94848,442,0.00023367
641,2.2315e-10,0.52557,0,0.27667,119,0.0039875
644,5.4579e-11,0.54042,0,0.36806,155,0.003676
653,5.4046e-09,0.48907,0,0.13953,53,0.0052068
655,1.0751e-06,-0.41703,0,0.61565,268,-0.0017033
658,5.585e-05,-0.34968,0,0.76703,349,-0.0011799
664,0.00018503,-0.32587,0,0.6745,298,-0.0017858
665,1.2958e-10,-0.53139,1,0.02349,9,-0.0083036
667,7.3138e-06,-0.38619,0,0.53205,234,-0.0021575
670,2.8645e-05,-0.36216,0,0.73898,338,-0.0016781
671,3.6128e-06,0.3979,0,0.91379,428,0.00047315
673,1.1249e-05,0.37882,0,0.63988,281,0.0018313
674,3.9056e-07,-0.43216,0,0.14098,54,-0.0053653
675,3.538e-12,-0.56734,0,0.4966,213,-0.0027994
678,1.0972e-12,-0.57816,0,0.31457,136,-0.0048288
681,8.4506e-05,-0.34166,0,0.3808,162,0.0038579
684,1.1161e-06,0.41646,0,0.39873,168,0.0037036
686,6.218e-07,-0.42531,0,0.47552,200,-0.0028711
687,1.2621e-05,0.37682,0,0.80714,375,-0.0010633
691,5.0444e-15,0.62329,0,0.45302,191,0.0030921
692,0.00013951,-0.33166,0,0.20775,79,-0.0045854
696,6.8718e-05,0.34569,0,0.50534,221,0.0025312
697,4.9267e-13,0.58533,0,0.59582,261,0.0019668
698,4.749e-06,-0.39341,0,0.67577,302,-0.001607
703,8.2074e-05,0.34223,0,0.85015,398,-0.00073645
706,5.5956e-06,-0.39069,0,0.76868,350,-0.0011876
707,0.00036724,-0.31131,0,0.89964,418,-0.00059206
709,7.142e-07,-0.42323,0,0.80731,377,-0.00086771
713,7.1303e-08,-0.45603,0,0.49495,211,-0.0022986
715,0.00033336,-0.31341,0,0.91437,430,-0.00042057
719,0.00020991,-0.32324,0,0.31889,138,-0.0036632
721,4.0583e-05,-0.35572,0,0.53311,235,-0.0025393
727,0.00022285,-0.32199,0,0.88776,410,-0.0004725
728,1.1789e-07,0.44916,0,0.068592,28,0.0071571
729,1.0564e-05,0.3799,0,0.25926,107,0.0045057
731,6.3248e-08,-0.45764,0,0.50825,223,-0.0031392
736,0.00021858,-0.3224,0,0.68371,311,-0.0016562
737,3.1159e-05,-0.36062,0,0.8024,372,-0.00084043
740,7.4928e-11,-0.53714,0,0.12975,48,-0.0058675
751,2.0375e-08,0.47251,0,0.065972,25,0.0070063
755,4.1765e-05,0.35518,0,0.48344,204,0.0026408
759,0.00021574,0.32267,0,0.32192,140,0.0042566
764,2.7303e-07,0.43734,0,0.082143,34,0.0068225
775,1.6698e-07,0.44431,0,0.41958,174,0.0033382
778,8.6036e-05,-0.34131,0,0.65724,291,-0.0018399
779,1.3197e-05,-0.37604,0,0.35017,151,-0.0035674
784,1.616e-09,-0.50341,0,0.23404,93,-0.0052042
787,2.5553e-07,-0.43829,0,0.24476,98,-0.0046319
791,6.25e-05,0.34752,0,0.29582,125,0.0044994
795,1.5888e-05,0.37277,0,0.56475,246,-0.0021435
799,1.0603e-05,0.37984,0,0.75945,344,-0.0013243
800,0.00033249,0.31347,0,0.20938,80,0.0032539
801,9.7313e-05,-0.33888,0,0.77636,357,-0.00097385
802,1.1135e-10,-0.53299,0,0.2381,96,-0.0045023
804,0.00014313,0.33114,0,0.85507,399,0.00071553
807,6.3756e-07,0.42493,0,0.9396,438,-0.00033896
810,8.4689e-09,0.48356,0,0.30375,131,0.0043854
811,1.8047e-14,0.61323,0,0.085616,36,0.0068107
812,8.7389e-05,-0.341,0,0.77524,356,0.0011465
814,7.084e-08,0.45612,0,0.28947,124,0.0039773
815,2.6728e-07,-0.43765,0,0.45907,193,-0.0030766
816,2.5972e-05,-0.36395,0,0.28013,120,-0.004483
828,1.9734e-05,-0.36891,0,0.69846,320,-0.0016677
829,2.4769e-07,0.43873,0,0.86972,402,-0.00076076
831,2.621e-05,-0.36379,0,0.91475,431,-0.00033408
833,9.3586e-06,-0.38199,0,0.25253,105,-0.0049664
848,1.2544e-06,-0.41466,0,0.77994,360,-0.001048
852,0.0002014,-0.32411,0,0.81818,380,-0.00082611
855,2.1097e-06,-0.40654,0,0.75342,343,-0.0012727
858,1.1652e-05,-0.37821,0,0.8277,388,-0.00098146
862,1.7612e-05,0.37094,0,0.88926,412,-0.00065728
863,2.6692e-12,0.56998,0,0.9106,425,0.00060893
877,2.802e-13,-0.59029,0,0.25246,104,-0.0046386
878,1.3176e-06,-0.4139,0,0.68284,309,-0.0017144
879,9.5078e-06,-0.38172,0,0.084175,35,-0.0065206
894,6.9209e-05,-0.34555,0,0.625,275,-0.0017114
902,3.3736e-16,0.64351,0,0.19375,74,0.0054096
907,5.5479e-08,0.4594,0,0.7053,327,-0.0014683
908,1.1157e-06,-0.41647,0,0.70034,322,-0.0014474
909,7.3038e-11,-0.53741,0,0.58553,255,-0.0020605
912,2.4349e-06,0.40426,0,0.71186,329,0.0015292
913,3.2415e-09,-0.49522,0,0.26531,112,-0.005151
915,0.00020081,-0.32417,0,0.77469,355,-0.0010888
919,9.3208e-14,0.59972,0,0.7,321,0.0016134
920,6.7396e-09,-0.48637,0,0.82935,389,-0.00075105
921,6.2665e-08,-0.45777,0,0.50987,226,-0.0026166
924,9.2534e-06,0.38218,0,0.91694,433,0.00047771
925,4.759e-07,-0.42927,0,0.46326,195,-0.0025251
927,0.00023187,-0.32116,0,0.90461,423,-0.00068658
930,2.7339e-06,-0.40241,0,0.93312,435,-0.00026544
939,0.00025785,-0.31891,0,0.84407,392,-0.00072429
951,5.4181e-06,-0.39122,0,0.56997,248,-0.0023322
952,1.2179e-07,-0.44871,0,0.59539,260,-0.0023176
957,1.1407e-07,0.44961,0,0.78641,362,0.00095003
958,3.3855e-08,0.46593,0,0.8459,394,0.00069265
962,0.00014736,-0.33054,0,0.79585,366,-0.0012319
973,9.8919e-07,0.41831,0,0.87285,405,-0.00059302
980,4.9943e-05,-0.35181,0,0.45574,192,-0.0030651
999,2.3679e-08,-0.47058,0,0.65563,290,-0.0017849
1003,3.5462e-06,-0.3982,0,0.41549,173,-0.0031624
1006,0.00021077,-0.32316,0,0.58863,257,-0.002033
1010,3.6135e-08,0.46508,0,0.81495,379,0.00093238
1012,3.6946e-10,0.52008,0,0.16487,62,0.0053953
1016,1.9187e-08,0.47328,0,0.59801,264,0.0021299
1020,2.6358e-05,-0.36368,0,0.84639,396,0.00094162
1023,2.6118e-11,0.54791,0,0.80277,374,0.0011324
1024,3.1518e-09,0.49556,0,0.53584,237,0.0024354
1025,1.2106e-05,-0.37754,0,0.16722,63,-0.0055843
1033,8.1585e-06,-0.38433,0,0.25159,103,-0.0045729
1051,6.6636e-08,-0.45694,0,0.90411,422,-0.00044802
1054,4.1051e-09,-0.49239,0,0.77181,353,-0.0014279
1063,2.4781e-10,-0.52444,0,0.33648,147,-0.0036813
1068,1.6094e-06,0.41079,0,0.33099,144,0.004208
1070,2.7571e-06,0.40227,0,0.56066,242,0.0027258
1086,1.4538e-07,0.44625,0,0.068493,27,0.0067208
1087,0.00017178,-0.3274,0,0.96864,451,0.0001588
1090,0.00026007,-0.31873,0,0.91003,424,-0.00070491
1093,1.7835e-06,-0.40919,0,0.97697,455,0.00013232
1094,2.5798e-08,-0.46947,0,0.46177,194,-0.0030958
1096,2.6836e-08,-0.46896,0,0.89803,417,-0.0005237
1098,0.00017461,0.32707,0,0.48029,201,0.0027477
1099,3.6316e-12,0.56709,0,0.44643,187,0.0032491
1118,8.3413e-06,0.38396,0,0.59355,259,0.0018687
1124,2.8237e-05,-0.36243,0,0.68333,310,-0.0017177
1129,6.7368e-07,0.42411,0,0.64784,287,0.0021895
1136,4.0454e-05,-0.35577,0,0.79878,368,-0.00085809
1149,3.6573e-05,-0.35766,0,0.71613,330,-0.0015525
1155,1.1104e-05,0.37904,0,0.94932,443,0.00028828
1177,0.00029987,-0.31569,0,0.99359,459,-6.9911e-05
1190,0.00013935,-0.33168,0,0.78893,363,0.0010765
1197,1.1397e-05,-0.37859,0,0.47273,198,-0.002864
1204,3.3253e-11,-0.54548,0,0.49837,214,-0.0026857
1211,2.2605e-06,0.40544,0,0.17276,67,0.0054165
1212,0.0001697,0.32765,0,0.033898,14,0.007637
1213,1.6408e-06,0.41049,0,0.1871,71,0.005073
1222,4.1337e-05,-0.35537,0,0.80263,373,-0.00081775
1238,0.00021569,-0.32268,0,0.73244,335,-0.0013035
1243,6.8666e-05,-0.34571,0,0.77737,359,-0.0014208
1246,9.4414e-05,-0.33948,0,0.073846,29,-0.0067553
1248,1.0316e-05,-0.38031,0,0.73432,336,-0.0015861
1263,0.00013698,-0.33203,0,0.73196,334,-0.0018047
1267,2.5997e-15,0.62839,1,0,1,0.029828
1274,4.0121e-08,-0.4637,0,0.33562,146,-0.0035479
1275,1.4273e-06,-0.41267,0,0.58803,256,-0.0021523
1279,4.5449e-08,0.46205,1,0.013201,4,0.01602
1284,2.1414e-05,-0.36745,0,0.8223,384,-0.0010045
1285,1.4797e-06,0.4121,0,0.63214,278,0.0020245
1293,0.0002956,0.316,0,0.9682,450,0.00017662
1294,0.00012652,0.33364,0,0.90291,421,-0.0008178
1300,0.00010329,0.3377,0,0.97324,454,-0.0002728
1304,0.00023085,-0.32125,0,0.72756,333,-0.0010194
1309,3.7954e-05,0.35697,0,0.99643,460,8.9425e-05
1311,1.4105e-05,-0.37487,0,0.89273,414,-0.00042477
1321,0.00013538,-0.33227,0,0.57508,251,-0.0022531
1325,5.0935e-07,0.42827,0,0.38047,161,0.0032611
1341,8.9388e-07,0.41985,0,0.090278,37,0.006837
1352,7.4814e-12,-0.56021,0,0.44667,188,-0.0028772
1357,1.4143e-07,-0.44663,0,0.68041,307,-0.0017741
1358,3.9712e-05,-0.35612,0,0.30033,129,-0.003973
1360,2.241e-19,0.69156,1,0,2,0.032602
1362,4.3222e-06,0.39496,0,0.17172,65,0.00566
1368,6.3287e-05,-0.34728,0,0.14381,55,-0.0052312
1369,4.3002e-06,-0.39505,0,0.63087,277,-0.0022363
1402,1.6185e-05,0.37244,0,0.56106,243,-0.0021329
1405,2.8579e-06,-0.40169,0,0.68881,314,-0.0017392
1406,8.8079e-05,-0.34085,0,0.9375,436,-0.00031772
1413,4.0414e-05,-0.35579,0,0.68051,308,-0.0016563
1416,0.00038727,-0.31015,0,0.27564,117,-0.0042501
1423,4.069e-07,0.43156,0,0.83279,390,-0.00066424
1427,1.9503e-07,-0.44213,0,0.21959,84,-0.0049642
1433,7.9176e-05,-0.34294,0,0.10423,43,-0.007038
1435,3.8312e-05,-0.35679,0,0.70707,328,-0.0016169
1457,0.0002955,-0.31601,0,0.26621,113,-0.0036279
1462,0.00014997,-0.33019,0,0.67466,299,-0.0014197
1468,2.0331e-06,0.40712,0,0.36972,156,0.0036257
1471,3.4034e-05,0.35899,0,0.83793,391,-0.0011451
1476,2.6926e-05,0.3633,0,0.21549,83,0.0050084
1479,3.4144e-07,0.43412,0,0.79239,364,0.0012563
1481,4.7672e-06,0.39335,0,0.50774,222,0.0026875
1486,1.0097e-06,0.41799,0,0.5,216,0.0026574
1487,1.5684e-07,0.44519,0,0.15605,58,0.0055102
1492,0.00010147,0.33805,0,0.43813,181,0.0029589
1495,0.00019165,-0.32514,0,0.79381,365,-0.0010515
1496,6.2929e-08,0.45771,0,0.19048,73,0.0050388
1498,2.0504e-07,-0.44142,0,0.56522,247,-0.0023421
1504,2.1667e-07,-0.44064,0,0.61131,266,-0.0017347
1506,0.00026693,0.31818,0,0.73548,337,-0.0013784
1509,0.00012518,0.33385,0,0.26846,114,0.0042757
1512,8.6006e-06,-0.38344,0,0.29703,127,-0.0037182
1530,9.322e-06,0.38206,0,0.96508,448,0.00024139
1533,0.00022335,-0.32194,0,0.33441,145,-0.0036293
1535,0.000392,0.30989,0,0.65861,292,0.0019997
1545,0.00014235,0.33125,0,0.12914,47,0.0060969
1546,2.0444e-05,-0.36828,0,0.51751,228,-0.0023647
1547,2.8807e-08,0.46804,0,0.43771,180,0.0027327
1556,8.6687e-05,-0.34116,0,0.90278,420,-0.00056387
1562,2.7934e-09,0.49699,0,0.044586,19,0.0084538
1563,1.4886e-05,0.37392,0,0.87171,403,0.00052331
1565,0.00024551,-0.31995,0,0.66561,295,-0.0018896
1573,1.4554e-05,0.37432,0,0.95455,445,-0.0002089
1584,0.00015153,0.32998,0,0.23667,95,0.0043772
1586,0.00029233,0.31624,0,0.62162,273,-0.0019696
1593,6.6139e-07,0.42438,1,0.029032,11,0.0080782
1598,1.3984e-06,0.41298,0,0.93898,437,0.00043748
1615,1.8862e-07,0.4426,0,0.91096,426,-0.0004438
1625,7.1435e-10,0.51274,0,0.31193,134,0.003276
1631,5.4749e-07,0.4272,0,0.94569,441,-0.00035061
1632,2.0006e-06,0.40738,0,0.57692,253,0.0021324
1641,0.00033054,0.3136,0,0.38033,160,-0.0036146
1642,5.7539e-07,-0.42646,0,0.4807,202,-0.0027243
1651,1.0286e-05,0.38036,0,0.8942,415,-0.00060636
1653,2.6714e-11,0.54768,0,0.88889,411,0.00054148
1654,7.9164e-05,0.34294,0,0.80864,378,0.0011193
1662,9.423e-05,0.33952,0,0.8459,395,-0.0010292
1675,1.2377e-06,0.41487,0,0.25,101,0.0045497
1678,7.7287e-05,0.34341,0,0.41297,172,-0.0035011
1689,7.2601e-07,0.42299,0,0.62102,272,0.0018584
1692,1.4007e-08,0.47728,0,0.51429,227,0.0028603
1701,5.8399e-08,0.45871,0,0.48592,206,0.0027263
1703,2.9441e-05,0.36166,0,0.84859,397,-0.00077704
1705,1.3774e-06,0.41322,0,0.081851,33,0.0073142
1707,0.00022997,0.32133,0,0.43841,182,-0.0029778
1709,6.0276e-06,0.38945,0,0.48561,205,0.0029001
1710,9.391e-10,0.50964,0,0.048611,21,0.008437
1711,5.3618e-10,0.51595,0,0.53472,236,0.0028764
1712,2.1172e-06,0.40648,0,0.77259,354,0.0013517
1716,4.6619e-07,0.42957,0,0.95973,446,-0.00016567
1717,1.0178e-07,0.45118,0,0.81848,381,-0.0010657
1727,4.4289e-05,0.35408,0,0.26349,110,0.0043888
1732,7.4404e-05,0.34415,0,0.77027,351,-0.0014886
1748,9.6981e-06,0.38138,0,0.11268,44,0.0046817
1754,9.7536e-06,0.38128,0,0.43729,179,0.0033428
1756,2.054e-05,0.3682,0,0.53933,239,0.002567
1757,6.3402e-08,0.45761,0,0.69416,316,0.0018254
1758,0.00015505,0.32951,0,0.82373,385,-0.0011116
1762,3.9451e-08,0.46392,0,0.49333,210,0.0024261
1763,4.9999e-05,0.35178,0,0.50168,218,-0.0028352
1764,2.8157e-10,0.52305,0,0.94138,439,0.00038674
1768,1.3481e-05,0.37566,0,0.64809,288,0.0020868
1772,0.0002852,0.31677,0,0.39557,167,0.0034523
1787,1.1482e-09,0.50735,0,0.6875,313,0.0017343
1789,2.8035e-06,0.402,0,0.5,217,0.0026714
1790,5.7249e-05,0.34921,0,0.58882,258,-0.0022751
1796,5.5031e-05,-0.34996,0,0.43234,177,-0.0029551
1797,0.00035262,0.3122,0,0.62416,274,-0.0019869
1802,5.0026e-06,0.39255,0,0.62587,276,0.0021479
1804,1.9613e-05,0.36902,0,0.70504,326,0.0015276
1805,2.9808e-05,0.36144,0,0.32394,141,0.0032546
1807,2.9911e-05,0.36137,0,0.80714,376,-0.0013607
1808,4.4561e-05,0.35396,0,0.8918,413,-0.00064908
1812,4.3078e-09,0.49181,0,0.22819,92,0.0048366
1819,6.1793e-07,-0.4254,0,0.82075,382,0.0010276
1825,2.2806e-05,0.36631,0,0.70333,324,0.0015804
1831,1.5543e-08,0.47596,0,0.080986,32,0.0072526
1833,1.2649e-07,0.44819,0,0.1196,46,0.0058613
1839,3.1216e-05,0.36059,0,0.91636,432,-0.00064867
1840,2.5783e-05,0.36409,0,0.45183,189,0.0031379
1843,0.00017295,0.32726,0,0.9906,458,-2.9268e-05
1847,9.2495e-08,0.45249,0,0.37383,157,0.0038674
1848,9.4599e-06,0.3818,0,0.92953,434,0.00033649
1851,7.8946e-10,0.51161,0,0.82699,387,0.00082648
1855,2.2593e-06,0.40545,0,0.52063,229,0.002612
1857,6.1933e-05,0.3477,0,0.35127,152,0.0042074
1871,0.00016194,0.32862,0,0.6755,301,-0.0017328
1874,6.8369e-05,0.34579,0,0.94158,440,-0.0002545
1890,1.4019e-08,0.47726,0,0.41096,171,0.0032523
1892,0.00012179,0.3344,0,0.67466,300,0.0017485
1893,4.5086e-07,0.43006,0,0.25275,106,0.0037245
1900,1.477e-07,0.44603,0,0.22222,87,0.0045175
1909,0.00017352,0.3272,0,0.29618,126,0.0041794
1912,0.0002247,0.32182,0,0.10072,41,0.0074547
1913,3.6425e-05,0.35773,0,0.33824,148,0.0041999
1915,2.9569e-06,0.40114,0,0.28519,123,0.0043388
1930,8.2952e-05,0.34203,0,0.8722,404,-0.00069532
1931,7.6574e-08,-0.45506,0,0.74247,340,-0.0012483
1944,3.195e-06,0.39989,0,0.67857,305,0.0015125
1981,3.2151e-05,0.36004,0,0.47525,199,0.0022697
